,channelGrouping,date,fullVisitorId,visitId,visitNumber,visitStartTime,device.browser,device.deviceCategory,device.isMobile,device.operatingSystem,geoNetwork.city,geoNetwork.continent,geoNetwork.country,geoNetwork.metro,geoNetwork.networkDomain,geoNetwork.region,geoNetwork.subContinent,totals.hits,totals.newVisits,totals.pageviews,totals.sessionQualityDim,totals.timeOnSite,totals.totalTransactionRevenue,totals.transactionRevenue,totals.transactions,trafficSource.adContent,trafficSource.adwordsClickInfo.adNetworkType,trafficSource.adwordsClickInfo.gclId,trafficSource.adwordsClickInfo.isVideoAd,trafficSource.adwordsClickInfo.page,trafficSource.adwordsClickInfo.slot,trafficSource.campaign,trafficSource.campaignCode,trafficSource.isTrueDirect,trafficSource.keyword,trafficSource.medium,trafficSource.referralPath,trafficSource.source
121,1,2017-06-23,5613784133853070022,1498246944,4,1498246944,0,0,False,0,3,0,0,3,0,2,0,41,0.0,29,0.0,945.0,343310000,335310000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
122,0,2017-06-23,5820498420449602355,1498260264,2,1498260264,0,0,False,1,3,0,0,3,0,2,0,50,0.0,40,0.0,1034.0,31980000,10990000,2,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
123,1,2017-06-23,9492321535184723478,1498240539,4,1498240539,0,0,False,4,2,0,0,2,0,1,0,55,0.0,41,0.0,1200.0,114160000,111160000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
124,1,2017-06-23,3315850109243126332,1498225533,1,1498225533,0,0,False,3,0,0,0,0,0,0,0,86,1.0,59,0.0,2126.0,176880000,173880000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
125,0,2017-03-12,8769206328217001636,1489338979,2,1489338979,0,0,False,1,3,0,0,3,24,2,0,17,0.0,13,0.0,232.0,22990000,16990000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
126,2,2017-03-12,1253103077765832819,1489356106,2,1489356106,5,0,False,1,3,0,3,3,25,2,2,18,0.0,18,0.0,854.0,28990000,19990000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
127,0,2017-03-12,664683919239436389,1489365686,1,1489365686,0,0,False,1,3,0,0,3,0,2,0,20,1.0,18,0.0,281.0,11990000,7990000,1,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0
128,0,2017-03-12,6421960756925082099,1489350226,2,1489350226,1,0,False,0,3,0,0,3,0,2,0,21,0.0,16,0.0,268.0,49970000,42970000,1,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0
129,2,2017-03-12,7545575276027340424,1489367317,1,1489367317,3,0,False,1,3,0,0,3,0,2,0,24,1.0,23,0.0,1292.0,4990000,1990000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
130,1,2017-03-12,8146644046556936641,1489377952,2,1489377952,0,0,False,0,11,0,0,2,2,1,0,30,0.0,26,0.0,928.0,21190000,15190000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
131,0,2017-03-12,1977256117656372433,1489371345,1,1489371345,1,1,True,2,6,0,0,2,0,1,0,31,1.0,24,0.0,545.0,37930000,31930000,1,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0
132,1,2017-03-12,8611515155255472281,1489365472,2,1489365472,0,0,False,0,3,0,0,3,4,2,0,33,0.0,31,0.0,821.0,82170000,17590000,2,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
133,1,2017-03-12,764274607292877218,1489347786,1,1489347786,0,0,False,0,3,0,0,3,4,2,0,33,1.0,27,0.0,676.0,248040000,244040000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
134,1,2017-03-12,3980601042365877663,1489357807,1,1489357807,0,0,False,0,4,0,0,4,0,3,0,44,1.0,37,0.0,940.0,141650000,139650000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
135,0,2017-03-12,4134498426819570935,1489358954,6,1489358954,0,0,False,1,3,0,0,3,26,2,0,69,0.0,60,0.0,3245.0,43960000,37960000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
136,0,2017-02-03,8708692061686223002,1486151676,1,1486151676,0,0,False,1,3,0,0,3,5,2,0,26,1.0,24,0.0,1350.0,23990000,18990000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,0,1
137,0,2017-02-03,914215065327707355,1486163826,5,1486163826,5,0,False,1,1,0,0,1,16,1,0,40,0.0,30,0.0,1860.0,20970000,13970000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
138,0,2017-02-03,5828638042083405599,1486163196,5,1486163196,0,1,True,5,19,0,0,12,0,10,0,61,0.0,48,0.0,1573.0,69950000,65950000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
139,2,2017-02-03,4664319107970739921,1486137196,5,1486137202,0,0,False,0,3,0,0,3,27,2,0,11,0.0,11,0.0,1429.0,21990000,16990000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
140,2,2017-02-03,4033167138991049828,1486147243,1,1486147243,0,1,True,5,3,0,0,3,0,2,0,12,1.0,10,0.0,282.0,19990000,18990000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
141,1,2017-02-03,3831723766212483216,1486163738,3,1486163738,0,0,False,0,2,0,0,2,28,1,0,13,0.0,13,0.0,256.0,65990000,59990000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
142,0,2017-02-03,3798576854040953242,1486150295,6,1486150295,0,0,False,0,2,0,0,2,0,1,0,16,0.0,16,0.0,368.0,187970000,179970000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
143,1,2017-02-03,1029323150011228171,1486152691,2,1486152691,0,0,False,0,0,0,0,0,0,0,0,18,0.0,14,0.0,797.0,95130000,86130000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
144,1,2017-02-03,1271739936649587420,1486155144,4,1486155144,0,0,False,0,0,0,0,0,0,0,0,20,0.0,19,0.0,964.0,245960000,239960000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
145,0,2017-02-03,9562948220302753056,1486137202,2,1486137202,0,0,False,3,11,0,0,2,0,1,0,20,0.0,20,0.0,588.0,59990000,55990000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
146,0,2017-02-03,689752308200679975,1486182517,1,1486182517,1,0,False,0,3,0,0,3,16,2,0,20,1.0,17,0.0,375.0,22990000,16990000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,0,1
147,1,2017-02-03,4262513756531099314,1486156183,2,1486156183,0,0,False,0,2,0,0,2,0,1,0,25,0.0,20,0.0,417.0,7980000,3980000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
148,2,2017-02-03,9228091811246318377,1486155118,2,1486155118,0,0,False,1,3,0,0,3,0,2,0,26,0.0,25,0.0,416.0,312490000,305490000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
149,2,2017-02-03,8092136662808852323,1486139748,3,1486139748,0,0,False,0,4,0,0,4,0,3,0,27,0.0,22,0.0,535.0,540820000,536820000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
150,1,2017-02-03,2840155464434051520,1486141246,10,1486141246,0,0,False,1,2,0,0,2,0,1,0,27,0.0,20,0.0,297.0,31780000,28780000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
151,0,2017-02-03,9013296840842675812,1486193195,3,1486193195,0,1,True,2,3,0,0,3,3,2,0,28,0.0,22,0.0,571.0,71980000,66980000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
152,0,2017-02-03,9393064695401243962,1486175439,1,1486175439,0,0,False,1,17,0,0,11,17,1,0,30,1.0,27,0.0,2124.0,29990000,24990000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,0,1
153,1,2017-02-03,4995924842281653133,1486131356,3,1486131356,0,0,False,0,0,0,0,0,5,0,0,30,0.0,24,0.0,360.0,128970000,127970000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
154,2,2017-02-03,6954387213546558639,1486153141,2,1486153141,0,0,False,0,4,0,0,4,0,3,0,31,0.0,26,0.0,2492.0,28190000,19190000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
155,1,2017-02-03,3087800167641443127,1486160821,1,1486160821,0,0,False,0,4,0,0,4,0,3,0,39,1.0,32,0.0,1611.0,63320000,54320000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
156,1,2017-02-03,175318834283875506,1486157107,5,1486157107,0,0,False,0,0,0,0,0,0,0,0,48,0.0,36,0.0,364.0,469800000,464800000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
157,1,2017-02-03,3346100016851964940,1486148158,1,1486148158,0,0,False,0,0,0,0,0,0,0,0,51,1.0,43,0.0,869.0,35110000,27110000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
158,1,2017-02-03,3746316960999614032,1486165316,1,1486165316,0,0,False,0,6,0,0,2,0,1,0,53,1.0,41,0.0,1174.0,399700000,397700000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
159,2,2017-02-03,1814166460229302850,1486135601,8,1486135601,0,0,False,3,3,0,0,3,29,2,0,54,0.0,40,0.0,935.0,1180470000,1171470000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
160,1,2017-02-03,8287144117447582539,1486150779,2,1486150779,0,0,False,0,6,0,0,2,0,1,0,61,0.0,44,0.0,896.0,115450000,109450000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
161,1,2017-02-03,28714765282885780,1486185884,5,1486185884,0,0,False,0,2,0,0,2,4,1,0,62,0.0,42,0.0,835.0,92310000,84310000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
162,0,2017-02-03,7365317501077088080,1486147875,1,1486147875,0,0,False,3,6,0,0,2,0,1,0,76,1.0,59,0.0,3067.0,86560000,81560000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,0,1
163,1,2017-02-03,1735733574864942932,1486161876,2,1486161876,0,0,False,3,3,0,0,3,0,2,0,77,0.0,58,0.0,2176.0,114720000,108720000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
164,0,2017-02-03,88808220383842202,1486121492,1,1486121492,0,0,False,1,3,1,4,3,30,2,3,229,1.0,165,0.0,5553.0,198420000,196420000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,0,1
165,1,2018-04-15,542979939655528437,1523847009,2,1523847009,0,1,True,5,20,0,1,12,0,11,0,8,0.0,7,22.0,338.0,128990000,119990000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
166,0,2018-04-15,1599643548348828766,1523847000,2,1523847000,0,0,False,1,3,0,0,3,31,2,0,11,0.0,10,76.0,345.0,29960000,23960000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
167,1,2018-04-15,3102343581929921848,1523839565,2,1523839565,0,0,False,0,3,0,0,3,4,2,0,12,0.0,11,55.0,375.0,22990000,21990000,1,0,0,0,0,0.0,0,0,0.0,0,1,3,3,4
168,1,2018-04-15,3102343581929921848,1523825379,1,1523825379,0,0,False,0,3,0,0,3,4,2,0,15,1.0,15,57.0,499.0,27990000,21990000,1,0,0,0,0,0.0,0,0,0.0,1,1,3,3,4
169,1,2018-04-15,9989175626794898064,1523824414,1,1523824414,0,0,False,0,0,0,0,0,0,0,0,15,1.0,12,59.0,472.0,24590000,17590000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
170,0,2018-04-15,1626167154986051036,1523814986,1,1523814986,0,0,False,0,16,0,0,2,4,1,0,19,1.0,19,46.0,772.0,26590000,17590000,1,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0
171,0,2018-04-15,99652446932071844,1523844622,2,1523844622,0,0,False,0,3,0,0,3,2,2,0,20,0.0,16,92.0,475.0,94960000,87960000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
172,2,2018-04-15,9171860225687654488,1523837364,1,1523837364,0,0,False,0,3,0,0,3,2,2,0,21,1.0,15,91.0,367.0,46970000,40970000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
173,0,2018-04-15,8613294078987378632,1523829475,1,1523829475,0,0,False,0,3,0,0,3,3,2,0,28,1.0,18,35.0,250.0,13970000,8970000,1,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0
174,0,2018-04-15,8681025856854625526,1523829032,2,1523829032,0,0,False,0,3,0,0,3,4,2,0,30,0.0,22,74.0,870.0,29990000,21990000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
175,0,2018-04-15,3648111227535332603,1523845969,1,1523845969,1,0,False,0,3,0,0,3,32,2,0,31,1.0,27,71.0,907.0,49980000,41980000,1,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0
176,0,2018-04-15,6923363827219009344,1523841989,3,1523841989,0,0,False,4,3,0,0,3,33,2,0,36,0.0,25,70.0,419.0,96980000,87980000,1,0,0,0,0,0.0,0,0,0.0,0,1,0,0,0
177,0,2018-04-15,534135751322735189,1523833471,1,1523833471,0,0,False,4,4,0,0,4,34,3,0,36,1.0,28,68.0,1338.0,38960000,30960000,1,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0
178,0,2018-04-15,4843786684243145195,1523853351,1,1523853351,0,0,False,1,3,0,0,3,0,2,0,43,1.0,27,42.0,467.0,48980000,39980000,1,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0
179,1,2017-11-10,5891629539188709643,1510335797,7,1510335797,0,0,False,1,2,0,0,2,0,1,0,16,0.0,13,82.0,257.0,60990000,55990000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
180,2,2017-11-10,5265608620225309510,1510341888,1,1510341888,5,0,False,1,3,0,0,3,20,2,0,20,1.0,14,77.0,459.0,12490000,6490000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
181,3,2017-11-10,5410962620762283927,1510368160,1,1510368160,0,0,False,3,3,0,0,3,0,2,0,22,1.0,20,34.0,552.0,10500000,3500000,1,0,1,4,1,1.0,1,1,0.0,1,2,2,0,0
182,0,2017-11-10,4392712461840431447,1510345277,4,1510345277,0,0,False,0,8,0,0,2,0,1,0,22,0.0,16,66.0,648.0,64990000,55990000,1,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0
183,2,2017-11-10,5082249112356633720,1510326934,2,1510326934,0,0,False,0,0,0,0,0,0,0,0,30,0.0,25,68.0,510.0,297800000,295800000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
184,3,2017-11-10,210152444901624684,1510336494,5,1510336494,0,0,False,3,6,0,0,2,0,1,0,31,0.0,26,88.0,370.0,104940000,95940000,1,0,1,5,1,1.0,1,1,0.0,1,5,2,0,0
185,2,2017-11-10,8657427332734176422,1510330284,18,1510330284,0,0,False,3,4,0,0,4,0,3,0,33,0.0,27,69.0,830.0,115800000,111800000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
186,1,2017-11-10,7248001542527563650,1510333912,2,1510333912,0,0,False,0,6,0,0,2,0,1,0,40,0.0,33,73.0,464.0,64990000,55990000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
187,1,2017-11-10,1065674252175815694,1510342688,4,1510342688,0,0,False,0,6,0,0,2,0,1,0,48,0.0,26,88.0,1144.0,178830000,176830000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
188,0,2017-11-10,2806198238051869421,1510343526,5,1510343526,0,1,True,5,3,0,5,3,35,2,4,52,0.0,27,27.0,669.0,231000000,227000000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
189,0,2017-11-10,4921798700570421930,1510330010,7,1510330010,0,0,False,1,2,0,0,2,0,1,0,63,0.0,38,70.0,742.0,24200000,23200000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
190,0,2017-11-10,5488454547880118132,1510370366,2,1510370366,0,0,False,0,7,0,0,1,0,1,0,74,0.0,51,77.0,1635.0,32980000,31980000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
191,3,2017-11-10,4907909077188298193,1510328901,1,1510328901,0,0,False,3,3,0,0,3,0,2,0,87,1.0,48,74.0,1265.0,493090000,486090000,1,0,1,6,1,1.0,1,1,0.0,1,2,2,0,0
192,0,2017-11-10,878949404798596684,1510373565,1,1510373565,0,0,False,0,3,0,0,3,6,2,0,115,1.0,85,72.0,2099.0,22500000,14500000,1,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0
193,1,2016-08-11,7195505318139600129,1470959601,3,1470959601,0,0,False,0,3,0,0,3,6,2,0,11,0.0,11,0.0,215.0,139810000,136810000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
194,2,2016-08-11,1292918695745531394,1470928235,10,1470928235,0,0,False,1,21,0,0,13,20,12,0,12,0.0,10,0.0,578.0,26970000,24970000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
195,1,2016-08-11,1144912080450618887,1470954680,3,1470954680,0,0,False,0,22,0,0,2,0,1,0,16,0.0,12,0.0,2545.0,1197550000,1188550000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
196,1,2016-08-11,6180179196714828509,1470939757,2,1470939757,0,0,False,0,4,0,0,4,0,3,0,18,0.0,16,0.0,1076.0,777290000,769290000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
197,1,2016-08-11,4447376418318165565,1470946746,1,1470946746,0,0,False,3,10,0,0,6,0,5,0,19,1.0,16,0.0,378.0,44280000,35280000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
198,0,2016-08-11,3484260723427894385,1470955236,2,1470955236,0,0,False,0,3,0,0,3,0,2,0,19,0.0,15,0.0,326.0,49600000,42600000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
199,0,2016-08-11,375962687766031488,1470980004,6,1470980004,0,0,False,1,3,0,0,3,0,2,0,19,0.0,14,0.0,331.0,27490000,23490000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
200,1,2016-08-11,4345770444854846870,1470959249,1,1470959249,0,0,False,0,6,0,0,2,0,1,0,20,1.0,17,0.0,443.0,219580000,211580000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
201,1,2016-08-11,701601838005591363,1470946579,3,1470946579,0,0,False,1,0,0,0,0,0,0,0,21,0.0,19,0.0,2355.0,124930000,115930000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
202,2,2016-08-11,8653846523706419375,1470950405,4,1470950405,0,0,False,0,8,0,0,2,0,1,0,22,0.0,17,0.0,300.0,56530000,51530000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
203,1,2016-08-11,8843025310060521600,1470952075,12,1470952075,0,0,False,4,0,0,0,0,0,0,0,23,0.0,22,0.0,1032.0,195070000,187070000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
204,1,2016-08-11,4135072833918022797,1470941786,1,1470941786,0,0,False,0,6,0,0,2,0,1,0,24,1.0,20,0.0,597.0,340260000,332260000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
205,1,2016-08-11,8518736572243003083,1470952051,8,1470952051,0,0,False,0,9,0,0,5,0,4,0,25,0.0,19,0.0,1680.0,159040000,154040000,1,0,0,0,0,0.0,0,0,0.0,0,1,3,4,5
206,1,2016-08-11,2393197369360097718,1470941484,2,1470941484,0,0,False,0,23,2,6,12,0,13,5,26,0.0,21,0.0,604.0,98490000,94490000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
207,2,2016-08-11,6101482146991214860,1470947658,2,1470947658,3,0,False,1,3,0,0,3,36,2,0,27,0.0,20,0.0,611.0,15370000,10370000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
208,1,2016-08-11,7291346718031890073,1470940014,4,1470940014,0,0,False,0,6,0,0,2,0,1,0,28,0.0,22,0.0,437.0,36300000,31300000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
209,0,2016-08-11,7514907909032668078,1470958214,2,1470958214,0,0,False,0,3,0,0,3,0,2,0,30,0.0,24,0.0,578.0,85020000,76020000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
210,1,2016-08-11,1750514406451146951,1470950496,3,1470950496,0,0,False,0,6,0,0,2,0,1,0,30,0.0,22,0.0,496.0,90460000,81460000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
211,1,2016-08-11,5513331212846933396,1470956892,9,1470956892,0,0,False,0,0,0,0,0,0,0,0,30,0.0,23,0.0,1937.0,558610000,556610000,1,0,0,0,0,0.0,0,0,0.0,0,1,3,5,2
212,1,2016-08-11,517804428885255967,1470961226,13,1470961226,0,0,False,0,12,0,0,7,37,6,0,34,0.0,26,0.0,286.0,532600000,103360000,2,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
213,1,2016-08-11,9980323391675823795,1470925234,1,1470925234,0,0,False,3,9,0,0,5,0,4,0,34,1.0,25,0.0,1317.0,46330000,38330000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
214,1,2016-08-11,340785498701794891,1470937587,1,1470937587,0,0,False,0,0,0,0,0,0,0,0,35,1.0,28,0.0,615.0,37080000,28080000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
215,0,2016-08-11,3685287394686697592,1470983014,1,1470983014,1,1,True,2,11,0,0,2,4,1,0,37,1.0,31,0.0,1369.0,50440000,43440000,1,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0
216,4,2016-08-11,9366501767240596824,1470959904,12,1470959904,3,1,True,5,3,0,0,3,2,2,0,40,0.0,27,0.0,991.0,35480000,27480000,1,0,0,0,0,0.0,0,0,0.0,0,1,4,0,3
217,2,2016-08-11,8488955366649910156,1470931962,1,1470931962,0,0,False,1,3,0,0,3,38,2,0,46,1.0,36,0.0,611.0,22480000,17480000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
218,1,2016-08-11,5764332296932136654,1470940445,3,1470940445,0,0,False,0,3,0,0,3,0,2,0,46,0.0,32,0.0,755.0,49830000,45830000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
219,1,2016-08-11,5116095560753599175,1470934957,1,1470934957,0,0,False,4,3,0,0,3,0,2,0,47,1.0,39,0.0,1485.0,39320000,35320000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
220,1,2016-08-11,8520115029387302083,1470948982,5,1470948982,0,0,False,3,18,0,0,7,0,6,0,48,0.0,36,0.0,818.0,60470000,59470000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
221,0,2016-08-11,7239459406664799488,1470907977,4,1470907977,1,1,True,6,3,0,0,3,33,2,0,48,0.0,35,0.0,2144.0,27400000,26400000,1,0,0,0,0,0.0,0,0,0.0,0,6,0,0,0
222,1,2016-08-11,2325745722959450968,1470964872,1,1470964872,0,0,False,0,0,0,0,0,6,0,0,49,1.0,37,0.0,776.0,219160000,210160000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
223,1,2016-08-11,4303041016027387041,1470946146,4,1470946146,0,0,False,3,24,0,0,14,0,14,0,56,0.0,38,0.0,714.0,173420000,166420000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
224,0,2016-08-11,9103254527726253075,1470930651,4,1470930651,0,0,False,4,4,0,0,4,0,3,0,62,0.0,47,0.0,918.0,115070000,110070000,1,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0
225,1,2016-08-11,720843898955413491,1470931572,1,1470931572,0,0,False,4,2,0,0,2,0,1,0,62,1.0,43,0.0,691.0,42450000,41450000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
226,1,2016-08-11,3908289773281629421,1470953521,2,1470953521,0,0,False,3,18,0,0,7,0,6,0,64,0.0,53,0.0,2601.0,62090000,28290000,2,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
227,1,2016-08-11,6002698185791753794,1470936627,2,1470936627,0,0,False,0,12,0,0,7,0,6,0,69,0.0,45,0.0,677.0,112360000,105360000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
228,0,2016-08-11,9494932638513134134,1470944101,1,1470944101,0,0,False,1,3,0,0,3,39,2,0,71,1.0,54,0.0,2564.0,38890000,30890000,1,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0
229,1,2016-08-11,2828987368496366028,1470929295,1,1470929295,0,0,False,3,0,0,0,0,0,0,0,79,1.0,55,0.0,776.0,101550000,96550000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
230,3,2016-08-11,4055717475838572918,1470946895,5,1470946895,0,0,False,0,3,0,0,3,40,2,0,85,0.0,58,0.0,979.0,211630000,207630000,1,0,1,7,1,1.0,1,1,0.0,0,2,2,0,0
231,1,2016-08-11,9321967957655029034,1470955872,2,1470955872,0,0,False,4,2,0,0,2,0,1,0,96,0.0,40,0.0,2941.0,112710000,109710000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
232,0,2016-08-11,4697674744990809143,1470981423,2,1470981423,0,0,False,0,3,0,0,3,16,2,0,102,0.0,70,0.0,3280.0,70950000,66950000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
233,1,2016-08-11,543454429875721280,1470955810,2,1470955810,0,0,False,3,6,0,0,2,0,1,0,103,0.0,80,0.0,6706.0,81980000,75980000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
234,1,2016-08-11,517804428885255967,1470947217,12,1470947217,0,0,False,0,12,0,0,7,0,6,0,107,0.0,78,0.0,2068.0,2444040000,1164540000,3,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
235,2,2016-08-11,3290482216407456011,1470977731,1,1470977731,0,0,False,0,6,0,0,2,0,1,0,110,1.0,78,0.0,1622.0,60940000,59940000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
236,3,2016-08-11,123916055895596958,1470976274,3,1470976274,0,0,False,3,18,0,0,7,2,6,0,113,0.0,84,0.0,2358.0,79430000,74430000,1,0,1,8,1,1.0,1,1,0.0,1,2,2,0,0
237,1,2016-08-11,4830184868046076720,1470975795,4,1470975795,0,0,False,0,2,0,0,2,41,1,0,331,0.0,188,0.0,2186.0,337910000,329910000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
238,0,2017-06-13,597489337358394308,1497407968,2,1497407968,0,0,False,0,0,0,0,0,0,0,0,15,0.0,12,0.0,295.0,25990000,22990000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
239,0,2017-06-13,1806006534240481243,1497406904,3,1497406904,0,0,False,0,3,0,0,3,6,2,0,18,0.0,16,0.0,352.0,65980000,56980000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
240,0,2017-06-13,9360023356351962017,1497379317,1,1497379317,3,0,False,0,4,0,0,4,39,3,0,24,1.0,19,0.0,690.0,256800000,248800000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,0,1
241,0,2017-06-13,4140559214164857738,1497380752,2,1497380752,0,0,False,0,25,0,0,15,0,7,0,41,0.0,29,0.0,2298.0,125340000,117340000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
242,1,2017-06-13,7048142789651941273,1497394578,4,1497394578,0,0,False,0,4,0,0,4,0,3,0,11,0.0,10,0.0,169.0,260200000,255200000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
243,0,2017-06-13,5610631581931690167,1497389136,3,1497389136,0,0,False,3,20,0,1,12,0,11,0,11,0.0,11,0.0,717.0,73950000,67950000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
244,2,2017-06-13,9374906684711010516,1497410838,1,1497410838,0,0,False,0,6,0,0,2,2,1,0,12,1.0,11,0.0,605.0,183900000,175900000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
